sample_id,xi,E_true,alpha_true,u_true_disp_y_tip,u_hat_disp_y_tip,status
867,1.2404474225706189e-01,2.0946648571729861e+11,1.0124044742257061e+00,-1.8708414521113274e-06,-1.9119371292009113e-06,"ok"
868,-5.8259702671786551e-01,1.9484606751720737e+11,9.4174029732821352e-01,-2.0112214185366050e-06,-2.0364697467581128e-06,"ok"
869,7.7482209761235954e-01,2.2293106919959973e+11,1.0774822097612360e+00,-1.7578464308017476e-06,-1.7823830440813683e-06,"ok"
870,-3.2705441420868520e-01,2.0013324417002231e+11,9.6729455857913149e-01,-1.9580884022203171e-06,-2.0226418470851804e-06,"ok"
871,-1.2970714129422831e+00,1.8006359246622415e+11,8.7029285870577167e-01,-2.1763343657641375e-06,-2.1501869782447385e-06,"ok"
872,1.0380440456493392e+00,2.2837713130448483e+11,1.1038044045649340e+00,-1.7159274313882156e-06,-1.8144667233739136e-06,"ok"
873,-5.4100825561517740e-01,1.9570653919132199e+11,9.4589917443848226e-01,-2.0023785915774152e-06,-1.9779040101940109e-06,"ok"
874,-4.0172042095435168e-01,1.9858840449045447e+11,9.5982795790456488e-01,-1.9733205738468587e-06,-1.9654294812186785e-06,"ok"
875,-1.1134515330680907e+00,1.8386268778082120e+11,8.8865484669319095e-01,-2.1313654719126880e-06,-2.1742865445241651e-06,"ok"
876,-2.5182693466268469e-01,2.0168970072182904e+11,9.7481730653373144e-01,-1.9429776676977674e-06,-1.8928084228940562e-06,"ok"
877,4.5243443532004407e-01,2.1626086846677170e+11,1.0452434435320044e+00,-1.8120642309732712e-06,-1.8090826367138276e-06,"ok"
878,9.9571099559616205e-01,2.2750126049888458e+11,1.0995710995596162e+00,-1.7225336837596718e-06,-1.7292143655105207e-06,"ok"
879,5.0859633664833759e-01,2.1742285820525409e+11,1.0508596336648337e+00,-1.8023798764441311e-06,-1.8142695889843115e-06,"ok"
880,-1.8635942938022891e+00,1.6834223406123065e+11,8.1364057061977113e-01,-2.3278685024830270e-06,-2.2803256227158411e-06,"ok"
881,-2.4045034824114886e-01,2.0192508229489062e+11,9.7595496517588509e-01,-1.9407127626415045e-06,-1.9258585798242268e-06,"ok"
882,-5.5278839348053554e-01,1.9546280813888773e+11,9.4472116065194645e-01,-2.0048754442836674e-06,-2.0114938865505729e-06,"ok"
883,-1.6293421536076225e-01,2.0352889108418582e+11,9.8370657846392373e-01,-1.9254199353211642e-06,-1.8614704104343406e-06,"ok"
884,7.2260258198992711e-01,2.2185064742137158e+11,1.0722602581989926e+00,-1.7664072152254761e-06,-1.8060075113620204e-06,"ok"
885,-4.5086744813204149e-01,1.9757155249814807e+11,9.5491325518679593e-01,-1.9834767675408486e-06,-1.9888682320666209e-06,"ok"
886,-1.0543722853044657e+00,1.8508503741705060e+11,8.9456277146955343e-01,-2.1172893810048310e-06,-2.1301758468168330e-06,"ok"
887,-9.2318769372327036e-01,1.8779924661686554e+11,9.0768123062767303e-01,-2.0866887986293523e-06,-2.0016647772461320e-06,"ok"
888,-7.5157897136717522e-01,1.9134983108241315e+11,9.2484210286328250e-01,-2.0479693245073759e-06,-2.1078295333732284e-06,"ok"
889,-1.9056125621201014e+00,1.6747287608973511e+11,8.0943874378798986e-01,-2.3399525550613192e-06,-2.3478481924407164e-06,"ok"
890,1.5180466706395950e+00,2.3830838561553320e+11,1.1518046670639595e+00,-1.6444179389500545e-06,-1.6426672343984546e-06,"ok"
891,-4.8328256669022102e-01,1.9690088369517932e+11,9.5167174333097782e-01,-1.9902327351432560e-06,-1.9782285735874290e-06,"ok"
892,5.7812535939333887e-01,2.1886141368584818e+11,1.0578125359393338e+00,-1.7905330030838518e-06,-1.7932411226630550e-06,"ok"
893,5.8651196338169376e-01,2.1903493252236725e+11,1.0586511963381695e+00,-1.7891145480556196e-06,-1.7908075357804525e-06,"ok"
894,9.8641468190562698e-01,2.2730891976862741e+11,1.0986414681905627e+00,-1.7239912305535598e-06,-1.6946240752528608e-06,"ok"
895,-9.0859881403161114e-01,1.8810109053768597e+11,9.0914011859683896e-01,-2.0833403101878820e-06,-2.0565817003273906e-06,"ok"
896,-9.3639939035519176e-02,2.0496258966135510e+11,9.9063600609644809e-01,-1.9119517613301170e-06,-1.9245575307216010e-06,"ok"
897,5.4985689461619514e-01,2.1827653914960907e+11,1.0549856894616194e+00,-1.7953307571855608e-06,-1.8587435180261343e-06,"ok"
898,-1.2835123416697596e+00,1.8034412965085266e+11,8.7164876583302398e-01,-2.1729489341608065e-06,-2.1141612001299148e-06,"ok"
899,-6.6383253568145928e-01,1.9316530483675061e+11,9.3361674643185411e-01,-2.0287213826518774e-06,-1.9933905676739676e-06,"ok"
900,4.1794801920249486e-01,2.1554734451729962e+11,1.0417948019202494e+00,-1.8180626868117481e-06,-1.8910915274918558e-06,"ok"
901,1.9256163922712278e-02,2.0729841003156091e+11,1.0019256163922712e+00,-1.8904080559502319e-06,-1.9311224019326526e-06,"ok"
902,-1.1752577291649806e+00,1.8258391758357654e+11,8.8247422708350187e-01,-2.1462930004699594e-06,-2.1262093056846777e-06,"ok"
903,9.0304380969334186e-02,2.0876839764225552e+11,1.0090304380969335e+00,-1.8770972461948209e-06,-1.8777714032891611e-06,"ok"
904,-1.4080805677898565e+00,1.7776681305242786e+11,8.5919194322101433e-01,-2.2044529998565664e-06,-2.1173897166807310e-06,"ok"
905,-4.5244374366756612e-01,1.9753893894351807e+11,9.5475562563324345e-01,-1.9838042383153858e-06,-1.9286374717826535e-06,"ok"
906,1.7514748155908250e-01,2.1052380139345743e+11,1.0175147481559084e+00,-1.8614455074143470e-06,-1.8527001622172659e-06,"ok"
907,9.2254582459274270e-01,2.2598747311082385e+11,1.0922545824592742e+00,-1.7340721541494336e-06,-1.7168141908094116e-06,"ok"
908,3.3929777457262467e-01,2.1392007095590759e+11,1.0339297774572624e+00,-1.8318925501327733e-06,-1.9458861227406313e-06,"ok"
909,5.8976633861552219e-01,2.1910226554595514e+11,1.0589766338615521e+00,-1.7885647294905959e-06,-1.8181556159456442e-06,"ok"
910,4.2830646123006882e-01,2.1576166068285013e+11,1.0428306461230068e+00,-1.8162568042302175e-06,-1.8782664536016577e-06,"ok"
911,1.2950489725559339e-01,2.0957945632421823e+11,1.0129504897255595e+00,-1.8698330035837245e-06,-1.7820374448968077e-06,"ok"
912,5.5351358283057928e-01,2.1835219602876468e+11,1.0553513582830578e+00,-1.7947086928106956e-06,-1.7515810090410404e-06,"ok"
913,-5.6231323280971857e-01,1.9526573921316693e+11,9.4376867671902820e-01,-2.0068988338052510e-06,-2.1248935835741624e-06,"ok"
914,-6.8604666632039768e-01,1.9270569447383096e+11,9.3139533336796021e-01,-2.0335599597980986e-06,-2.0433993227166963e-06,"ok"
915,9.9907872279448395e-01,2.2757093877461786e+11,1.0999078722794484e+00,-1.7220062738180911e-06,-1.7623069887541943e-06,"ok"
916,1.3106377741955530e-01,2.0961170955481061e+11,1.0131063777419556e+00,-1.8695452899111909e-06,-1.9113758173300518e-06,"ok"
917,1.2646775947202209e+00,2.3306617943476138e+11,1.1264677594720220e+00,-1.6814047634835501e-06,-1.6943505999131960e-06,"ok"
918,1.1885013594099934e+00,2.3149009312619275e+11,1.1188501359409992e+00,-1.6928525061973695e-06,-1.7163804742753106e-06,"ok"
919,7.9316442596520809e-01,2.2331057197322015e+11,1.0793164425965207e+00,-1.7548590774050397e-06,-1.7346050830065509e-06,"ok"
920,-1.3805553206753172e+00,1.7833631041522769e+11,8.6194446793246826e-01,-2.1974133220391577e-06,-2.1743987616873998e-06,"ok"
921,-6.9121187725779110e-01,1.9259882625953632e+11,9.3087881227422098e-01,-2.0346883307699250e-06,-2.0705342064922275e-06,"ok"
922,9.4721692532628443e-01,2.2649791818500082e+11,1.0947216925326284e+00,-1.7301641774312181e-06,-1.7215318393409508e-06,"ok"
923,6.3719385368614290e-01,2.2008354083276630e+11,1.0637193853686142e+00,-1.7805901469333142e-06,-1.7823752711358156e-06,"ok"
924,5.5222103286558255e-01,2.1832545316998889e+11,1.0552221032865583e+00,-1.7949285281165770e-06,-1.7953004294613708e-06,"ok"
925,-2.9060237781684989e-01,2.0088743680296936e+11,9.7093976221831491e-01,-1.9507371418732052e-06,-1.9675385451327281e-06,"ok"
926,-2.3803311967936305e-01,2.0197509475383398e+11,9.7619668803206372e-01,-1.9402322092470595e-06,-1.9637627356374657e-06,"ok"
927,-1.2076168914942818e+00,1.8191440651498331e+11,8.7923831085057180e-01,-2.1541921380259553e-06,-2.1278312839509853e-06,"ok"
928,5.3289347230224704e-01,2.1792556594193350e+11,1.0532893472302247e+00,-1.7982221710211801e-06,-1.7714070162371410e-06,"ok"
929,-7.5288088391024766e-01,1.9132289451189697e+11,9.2471191160897526e-01,-2.0482576604700297e-06,-2.0877903238569630e-06,"ok"
930,6.1347028156351957e-01,2.1959270012554922e+11,1.0613470281563520e+00,-1.7845701796278506e-06,-1.8047484493594687e-06,"ok"
931,6.4883283691830973e-01,2.2032435139583984e+11,1.0648832836918309e+00,-1.7786439938409748e-06,-1.7606546043570096e-06,"ok"
932,1.5345622414078421e+00,2.3865009277472824e+11,1.1534562241407842e+00,-1.6420634065190806e-06,-1.6238035521963395e-06,"ok"
933,-7.5855762607088140e-01,1.9120544271659348e+11,9.2414423739291196e-01,-2.0495158440094354e-06,-2.0652689914282542e-06,"ok"
934,-4.4213433512722006e-01,1.9775224060621780e+11,9.5578656648727789e-01,-1.9816644459094297e-06,-1.9372075329383410e-06,"ok"
935,4.0418323203203943e-01,2.1526255107074289e+11,1.0404183232032038e+00,-1.8204679929680345e-06,-1.8277915596455510e-06,"ok"
936,5.7945492388912634e-01,2.1888892237526602e+11,1.0579454923889127e+00,-1.7903079792921837e-06,-1.7881400547805139e-06,"ok"
937,-3.1188220245472603e-01,2.0044715723121173e+11,9.6881177975452748e-01,-1.9550219106147574e-06,-1.9650248876252416e-06,"ok"
938,-1.2139422738569614e+00,1.8178353435389948e+11,8.7860577261430384e-01,-2.1557430143490876e-06,-2.1419538282839295e-06,"ok"
939,-8.3151537124703645e-01,1.8969594696889880e+11,9.1684846287529631e-01,-2.0658247609877156e-06,-2.0887777855701845e-06,"ok"
940,9.7402941516346250e-02,2.0891526685997321e+11,1.0097402941516347e+00,-1.8757776307930880e-06,-1.9192756820334011e-06,"ok"
941,-1.1493670955940249e+00,1.8311959479215961e+11,8.8506329044059739e-01,-2.1400144793510345e-06,-2.1582014509996428e-06,"ok"
942,4.0672825839777293e-01,2.1531520766624991e+11,1.0406728258397773e+00,-1.8200227868489398e-06,-1.8343479184161851e-06,"ok"
943,-3.9765328018576240e-01,1.9867255363295657e+11,9.6023467198142376e-01,-1.9724847601897895e-06,-2.0579869221210086e-06,"ok"
944,1.1864194074605294e+00,2.3144701754035834e+11,1.1186419407460528e+00,-1.6931675701573118e-06,-1.7037343260670739e-06,"ok"
945,5.3648418720834878e-01,2.1799985783334073e+11,1.0536484187208348e+00,-1.7976093571966361e-06,-1.8149025601620475e-06,"ok"
946,-1.4671937201959429e+00,1.7654376192914594e+11,8.5328062798040571e-01,-2.2197249000850817e-06,-2.1814142047997573e-06,"ok"
947,-1.0524450618652426e+00,1.8512491167000812e+11,8.9475549381347563e-01,-2.1168333357863609e-06,-2.1005112929584355e-06,"ok"
948,-1.7678729426843069e+00,1.7032270881586169e+11,8.2321270573156935e-01,-2.3008005628410505e-06,-2.2549097575395743e-06,"ok"
949,1.0834535915436110e+00,2.2931665480903732e+11,1.1083453591543611e+00,-1.7088971781578232e-06,-1.7581352782964537e-06,"ok"
950,-3.3554744518460417e-01,1.9995752335913055e+11,9.6644525548153970e-01,-1.9598091520867421e-06,-1.9675058913475644e-06,"ok"
951,-5.3318465101105017e-01,1.9586840957058136e+11,9.4668153489889495e-01,-2.0007237775971526e-06,-2.0098856687729236e-06,"ok"
952,-3.7099652928679744e-01,1.9922408180905615e+11,9.6290034707132022e-01,-1.9670241707215020e-06,-1.8899025602317523e-06,"ok"
953,1.2015068714438479e+00,2.3175917717017322e+11,1.1201506871443847e+00,-1.6908870194207433e-06,-1.7153760522022538e-06,"ok"
954,-1.1109981727431808e+00,1.8391344780594360e+11,8.8890018272568194e-01,-2.1307772160398334e-06,-2.0731105481390729e-06,"ok"
955,-1.6035803673280746e+00,1.7372192219998215e+11,8.3964196326719254e-01,-2.2557808441551155e-06,-2.2383041961976664e-06,"ok"
956,1.3463153708429627e+00,2.3475526502274091e+11,1.1346315370842963e+00,-1.6693069025258053e-06,-1.6334618442223942e-06,"ok"
957,2.9297135004537504e-02,2.0750615772324387e+11,1.0029297135004536e+00,-1.8885154474825983e-06,-1.9375816490757791e-06,"ok"
958,-3.1946438609180067e-01,2.0029028185176065e+11,9.6805356139081999e-01,-1.9565531621629193e-06,-1.9129402264216657e-06,"ok"
959,1.2584219638666883e+00,2.3293675043240179e+11,1.1258421963866689e+00,-1.6823390194178102e-06,-1.6314615266262313e-06,"ok"
960,-2.6530045835729349e-01,2.0141093351658759e+11,9.7346995416427062e-01,-1.9456668884170943e-06,-1.9357235206069196e-06,"ok"
961,6.9577057961230238e-01,2.2129549329217853e+11,1.0695770579612303e+00,-1.7708385221833918e-06,-1.7951696938758594e-06,"ok"
962,1.1792446938193790e+00,2.3129857271512296e+11,1.1179244693819379e+00,-1.6942542260774084e-06,-1.6885989343136461e-06,"ok"
963,-1.3986050572268711e+00,1.7796286136597604e+11,8.6013949427731295e-01,-2.2020245196075284e-06,-2.1941601527194829e-06,"ok"
964,-6.3878937913157974e-01,1.9368344774576761e+11,9.3612106208684198e-01,-2.0232941372621855e-06,-2.0304025203699661e-06,"ok"
965,-1.5771074872016275e+00,1.7426964608979834e+11,8.4228925127983734e-01,-2.2486909975480083e-06,-2.2115945155011320e-06,"ok"
966,8.5776657256174016e-01,2.2464719038630240e+11,1.0857766572561740e+00,-1.7444179187569457e-06,-1.7296488939982543e-06,"ok"
967,-4.9080921473412986e-01,1.9674515734715085e+11,9.5091907852658697e-01,-1.9918080302049903e-06,-2.0418249577896912e-06,"ok"
968,9.3805120523973329e-01,2.2630827943641010e+11,1.0938051205239734e+00,-1.7316139969971240e-06,-1.7147057135623000e-06,"ok"
969,-1.0711887252321064e+00,1.8473710527494772e+11,8.9288112747678938e-01,-2.1212770641013815e-06,-2.0907806741088822e-06,"ok"
970,-3.1382172157104132e-01,2.0040702858069516e+11,9.6861782784289585e-01,-1.9554133758830266e-06,-2.0383062257296622e-06,"ok"
971,-1.3155205427087635e+00,1.7968187997135568e+11,8.6844794572912365e-01,-2.1809577257851447e-06,-2.1654758021582515e-06,"ok"
972,1.5688281907392798e+00,2.3935905526639569e+11,1.1568828190739280e+00,-1.6371997452624341e-06,-1.5918342106933688e-06,"ok"
973,8.2671031209298085e-01,2.2400463635720377e+11,1.0826710312092980e+00,-1.7494217560916617e-06,-1.7387293604747204e-06,"ok"
974,5.1904848493886060e-02,2.0797391131533850e+11,1.0051904848493887e+00,-1.8842679922165027e-06,-1.9010540383695783e-06,"ok"
975,5.4904990929977260e-01,2.1825984262341229e+11,1.0549049909299772e+00,-1.7954680970915276e-06,-1.7696353613515041e-06,"ok"
976,4.5040681351870426e-01,2.1621891697170200e+11,1.0450406813518704e+00,-1.8124158135451299e-06,-1.8091724867994448e-06,"ok"
977,2.4376972722855901e+00,2.5733595656358887e+11,1.2437697272285591e+00,-1.5228287159748529e-06,-1.5289483203472118e-06,"ok"
978,1.2020011504796486e-01,2.0938694038034241e+11,1.0120200115047966e+00,-1.8715521779735772e-06,-1.8138189648829714e-06,"ok"
979,-2.2144070301734060e+00,1.6108391854571222e+11,7.7855929698265935e-01,-2.4327604384419073e-06,-2.4459405039307052e-06,"ok"
980,-9.0056997004177197e-01,1.8826720731983575e+11,9.0994300299582287e-01,-2.0815020835855661e-06,-2.0593780576816058e-06,"ok"
981,1.3865694456087629e+00,2.3558812182964529e+11,1.1386569445608763e+00,-1.6634055285361119e-06,-1.6905083932119933e-06,"ok"
982,6.7396328851360088e-01,2.2084430043934641e+11,1.0673963288513602e+00,1.4868877421341746e-06,1.4680947676495065e-06,"ok"
983,-1.9895492682408199e-03,2.0685883622564011e+11,9.9980104507317591e-01,-1.8944251618994102e-06,-1.9464688747639668e-06,"ok"
984,1.2910107891627590e-01,2.0957110132277774e+11,1.0129101078916276e+00,-1.8699075484813946e-06,-1.9320842553047695e-06,"ok"
985,-4.4807794280710184e-01,1.9762926736332108e+11,9.5519220571928987e-01,-1.9828975208826897e-06,-1.9834043723486656e-06,"ok"
986,-1.3225428573098488e+00,1.7953658828225922e+11,8.6774571426901503e-01,-2.1827226865361954e-06,-2.1810742280581474e-06,"ok"
987,1.2520890191668896e+00,2.3280572180656296e+11,1.1252089019166891e+00,-1.6832858800352119e-06,-1.6949335422140359e-06,"ok"
988,5.7968427765744879e-01,2.1889366770473260e+11,1.0579684277657448e+00,-1.7902691677561574e-06,-1.8227521451238147e-06,"ok"
989,9.9047343429285439e-01,2.2739289535551917e+11,1.0990473434292856e+00,-1.7233545652097589e-06,-1.7377710524037094e-06,"ok"
990,-9.7412682443080267e-02,2.0488453160025266e+11,9.9025873175569190e-01,-1.9126801874514657e-06,-1.9661964656622253e-06,"ok"
991,7.6634570486969733e-01,2.2275569263375403e+11,1.0766345704869698e+00,-1.7592303912592313e-06,-1.7521225379203644e-06,"ok"
992,6.9252154761181939e-01,2.2122827082008853e+11,1.0692521547611820e+00,-1.7713766095820695e-06,-1.7174810777661410e-06,"ok"
993,8.3373502285108336e-01,2.2414997762278891e+11,1.0833735022851083e+00,-1.7482874121374149e-06,-1.7144605354069917e-06,"ok"
994,-9.9792754286950014e-01,1.8625287913803003e+11,9.0020724571304989e-01,-2.1040135654320936e-06,-2.1292265313301744e-06,"ok"
995,-6.6165982912423793e-01,1.9321025813541953e+11,9.3383401708757630e-01,-2.0282493698275763e-06,-2.0569746563851030e-06,"ok"
996,1.1238597763949252e+00,2.3015265877361099e+11,1.1123859776394924e+00,-1.7026897990020121e-06,-1.7068736602629818e-06,"ok"
997,-5.2259526168015158e-01,1.9608750403583768e+11,9.4774047383198490e-01,-1.9984883087527268e-06,-2.0080597451252892e-06,"ok"
998,-4.6885834729784481e-01,1.9719932079440759e+11,9.5311416527021553e-01,-1.9872207608474519e-06,-1.8994431919118444e-06,"ok"
999,-2.0231467613563092e+00,1.6504109350753796e+11,7.9768532386436908e-01,-2.3744303674937252e-06,-2.3670849744914744e-06,"ok"
1000,1.0867356294979815e+00,2.2938456017431323e+11,1.1086735629497981e+00,-1.7083912884529377e-06,-1.7200250873249942e-06,"ok"
