kind,sample_id,alpha,status,seconds,u_0,max_rel_dev,spurious
grid,,1.8824120603015073,ok,0.004324299996369518,-1.0061815351845376e-06,8.881784197001252e-16,False
grid,,1.8914572864321606,ok,0.005002899997634813,-1.0013698275242545e-06,5.10702591327572e-15,False
grid,,1.9005025125628139,ok,0.005384099997172598,-9.966039214175674e-07,9.2148511043888e-15,False
grid,,1.9095477386934672,ok,0.004818300003535114,-9.91883166000331e-07,4.3298697960381105e-15,False
grid,,1.9185929648241205,ok,0.00502260000212118,-9.87206922682369e-07,2.886579864025407e-15,False
grid,,1.9276381909547737,ok,0.005546100001083687,-9.825745648595654e-07,4.884981308350689e-15,False
grid,,1.936683417085427,ok,0.005185599999094848,-9.779854776339524e-07,5.773159728050814e-15,False
grid,,1.9457286432160803,ok,0.004657900004531257,-9.734390575416456e-07,5.995204332975845e-15,False
grid,,1.9547738693467336,ok,0.004379899997729808,-9.689347122882507e-07,5.551115123125783e-15,False
grid,,1.9638190954773869,ok,0.0052800000048591755,-9.644718604916298e-07,3.9968028886505635e-15,False
grid,,1.9728643216080402,ok,0.004662600003939588,-9.600499314318145e-07,7.771561172376096e-15,False
grid,,1.9819095477386934,ok,0.00488259999838192,-9.556683648076318e-07,6.661338147750939e-15,False
grid,,1.9909547738693467,ok,0.004481399999349378,-9.513266105000768e-07,7.993605777301127e-15,False
grid,,2.0,ok,0.004507500001636799,-9.470241283420305e-07,1.9984014443252818e-15,False
bad_specimen,59,0.9768765800852666,ok,0.004867899995588232,-1.9388818355284592e-06,1.8857138073258284e-12,False
bad_specimen,162,1.130922939888089,ok,0.004430900000443216,-1.674781003974178e-06,4.5130565951012613e-13,False
bad_specimen,212,0.9862871913568623,ok,0.004625400004442781,-1.9203820887885315e-06,4.1822101337629647e-13,False
bad_specimen,221,0.9881214009606071,ok,0.004386000000522472,-1.916817361553694e-06,3.4416913763379853e-15,False
bad_specimen,271,0.9359543886319153,ok,0.004676199998357333,-2.0236544426618316e-06,1.2856382625159313e-13,False
bad_specimen,396,0.991333524685579,ok,0.0048290000049746595,-1.9106064805836597e-06,2.708944180085382e-14,False
bad_specimen,444,1.094881864476855,ok,0.004561699999612756,-1.729911069071348e-06,3.708144902248023e-14,False
bad_specimen,585,0.8715885127670312,ok,0.004695899995567743,-2.1730991505050714e-06,2.275957200481571e-14,False
bad_specimen,586,0.8913950944060067,ok,0.004662999999709427,-2.1248134172714413e-06,1.2212453270876722e-13,False
bad_specimen,622,1.006371322246967,ok,0.004489400002057664,-1.8820570646373451e-06,3.838040996129166e-13,False
bad_specimen,634,1.1464435613838004,ok,0.0038200999988475814,-1.6521077185844282e-06,2.4280577548552174e-13,False
bad_specimen,654,1.0138917486098675,ok,0.004862499998125713,-1.8680971210990474e-06,6.084022174945858e-14,False
bad_specimen,659,0.8837413387956297,ok,0.004830199999560136,-2.143215637354623e-06,2.9254376698872875e-13,False
bad_specimen,690,0.9885998619445822,ok,0.004914199998893309,-1.915889663345051e-06,4.6407322429331543e-14,False
bad_specimen,772,1.132135978786998,ok,0.005526799999643117,-1.6729865424061133e-06,1.9184653865522705e-13,False
bad_specimen,843,0.7590382905106321,ok,0.005157100000360515,-2.495326362799008e-06,5.357936316841005e-13,False
bad_specimen,982,1.0673963288513602,ok,0.0052097000007051975,-1.7744564090083093e-06,9.61120072417998e-13,False
