sample_id,xi,E_true,alpha_true,u_true_disp_y_tip,u_true_disp_y_x0900,u_true_disp_y_x0800,u_true_disp_y_x0700,u_true_disp_y_x0600,u_true_disp_y_x0500,u_true_disp_y_x0400,u_true_disp_y_x0300,u_true_disp_y_x0200,u_true_disp_y_x0100,u_hat_disp_y_tip,u_hat_disp_y_x0900,u_hat_disp_y_x0800,u_hat_disp_y_x0700,u_hat_disp_y_x0600,u_hat_disp_y_x0500,u_hat_disp_y_x0400,u_hat_disp_y_x0300,u_hat_disp_y_x0200,u_hat_disp_y_x0100,status,valid,law_residual,law_residual_disp_y_tip,law_residual_disp_y_x0900,law_residual_disp_y_x0800,law_residual_disp_y_x0700,law_residual_disp_y_x0600,law_residual_disp_y_x0500,law_residual_disp_y_x0400,law_residual_disp_y_x0300,law_residual_disp_y_x0200,law_residual_disp_y_x0100
871,-1.2970714129422831e+00,1.8006359246622415e+11,8.7029285870577167e-01,-2.1763343657595597e-06,-1.8520572430352402e-06,-1.5343415918768554e-06,-1.2296061559560118e-06,-9.4431918139941703e-07,-6.8480672431892509e-07,-4.5735465567519019e-07,-2.6835909640771540e-07,-1.2390095336221417e-07,-3.0482063004701302e-08,-2.1793067913412558e-06,-1.8786155256850635e-06,-1.5522091079760429e-06,-1.2840113012512750e-06,-9.5492082142477897e-07,-6.7845829081761670e-07,-4.4037923122418833e-07,-3.4762977343486192e-07,-1.4208298402190759e-07,-1.2245040722668107e-08,ok,1,-4.569788991659607e-12,-3.873790177522096e-12,-3.942624005048856e-12,-4.026334821105593e-12,-4.109268481045092e-12,-4.199862679854505e-12,-4.266254016727089e-12,-4.326539126964235e-12,-4.391487173904807e-12,-4.473643677727068e-12,-4.569788991659607e-12
872,1.0380440456493392e+00,2.2837713130448483e+11,1.1038044045649340e+00,-1.7159274313843467e-06,-1.4602516404730975e-06,-1.2097492315693870e-06,-9.6948105309540765e-07,-7.4454698360676411e-07,-5.3993479216393900e-07,-3.6060056390772796e-07,-2.1158731040254692e-07,-9.7689513152907648e-08,-2.4033534964985007e-08,-1.7930385582858818e-06,-1.4315860786923659e-06,-1.2065449927536797e-06,-9.3921357035403154e-07,-6.8213229070908890e-07,-5.1579765525783700e-07,-3.0014736490507653e-07,-1.5472647777304040e-07,-9.3398747979185476e-08,3.5042308258686015e-09,ok,1,-4.3867132148989185e-12,-4.224509631001183e-12,-4.249045559845399e-12,-4.280464871442291e-12,-4.306333067916057e-12,-4.334865799648924e-12,-4.340972026284362e-12,-4.341860204704062e-12,-4.345412918382863e-12,-4.365507955128578e-12,-4.3867132148989185e-12
873,-5.4100825561517740e-01,1.9570653919132199e+11,9.4589917443848226e-01,-2.0023785915757499e-06,-1.7040211431539477e-06,-1.4117007037503885e-06,-1.1313229628193355e-06,-8.6883915550780249e-07,-6.3006969228523249e-07,-4.2079801049428347e-07,-2.4690898510633911e-07,-1.1399747225969332e-07,-2.8045612543743070e-08,-2.0485079923212476e-06,-1.7268593107915533e-06,-1.4032000377757331e-06,-1.1413814025781782e-06,-9.0741661834846980e-07,-6.3117556396558735e-07,-4.0103282339055118e-07,-2.8308351338818573e-07,-1.8571581988993641e-07,-6.3617554517557054e-08,ok,1,6.008527009271347e-13,5.047073869945962e-13,5.049294315995212e-13,4.998224056862455e-13,5.022648963404208e-13,5.03819208574896e-13,5.282441151166495e-13,5.557776461273534e-13,5.806466418789569e-13,5.88418203051333e-13,6.008527009271347e-13
874,-4.0172042095435168e-01,1.9858840449045447e+11,9.5982795790456488e-01,-1.9733205738535096e-06,-1.6792928141631332e-06,-1.3912144559247638e-06,-1.1149054867031419e-06,-8.5623077880805757e-07,-6.2092627836675763e-07,-4.1469149492447863e-07,-2.4332590361767168e-07,-1.1234316943053171e-07,-2.7638621623183549e-08,-1.9039569134572574e-06,-1.6353694122310302e-06,-1.4176424276432786e-06,-1.1413174452517253e-06,-8.5182026030300629e-07,-6.6078578584557530e-07,-4.3098846571846548e-07,-2.5136637440691567e-07,-3.8098776691217833e-08,-1.5052359024498588e-08,ok,1,5.467626351673971e-12,4.773514916678323e-12,4.830580380144056e-12,4.887867888214714e-12,4.9544812696922236e-12,5.023759186428833e-12,5.119460411151522e-12,5.2162718588988355e-12,5.303979477844223e-12,5.374589662210383e-12,5.467626351673971e-12
875,-1.1134515330680907e+00,1.8386268778082120e+11,8.8865484669319095e-01,-2.1313654719066796e-06,-1.8137887825993957e-06,-1.5026379872909788e-06,-1.2041992012263583e-06,-9.2480701925233998e-07,-6.7065678422720603e-07,-4.4790448419084589e-07,-2.6281407910231071e-07,-1.2134082799384169e-07,-2.9852221985236685e-08,-2.0635467402681511e-06,-1.8133231500805801e-06,-1.5113299011642344e-06,-1.2209268055119022e-06,-9.0201739140555618e-07,-6.9838123677366779e-07,-5.3244539596185928e-07,-2.1963077864204529e-07,-1.6872514324507933e-07,-6.3166156784984126e-08,ok,1,3.559375016948252e-13,2.9243274468626623e-13,2.9243274468626623e-13,2.8488322811881517e-13,2.828848266744899e-13,2.8066438062523957e-13,3.035349749325178e-13,3.3084646133829665e-13,3.5127456499139953e-13,3.5216274341109965e-13,3.559375016948252e-13
876,-2.5182693466268469e-01,2.0168970072182904e+11,9.7481730653373144e-01,-1.9429776677014388e-06,-1.6534710470679128e-06,-1.3698223464858263e-06,-1.0977620620613094e-06,-8.4306488447200817e-07,-6.1137856065577622e-07,-4.0831496123818199e-07,-2.3958438530787287e-07,-1.1061571658166151e-07,-2.7213634364018005e-08,-1.9341305307444296e-06,-1.6109774965901376e-06,-1.3621056044680717e-06,-1.1133758273263225e-06,-8.4582058831802059e-07,-6.4196932820717787e-07,-4.3851315025920878e-07,-1.5910564594220502e-07,-1.2240038213285685e-07,-7.0806275873231720e-09,ok,1,-2.391420395042587e-13,3.752553823233029e-14,1.687538997430238e-14,-1.5432100042289676e-14,-4.6074255521943996e-14,-8.504308368628699e-14,-1.0391687510491465e-13,-1.2001510896197942e-13,-1.4444001550373287e-13,-1.887379141862766e-13,-2.391420395042587e-13
877,4.5243443532004407e-01,2.1626086846677170e+11,1.0452434435320044e+00,-1.8120642309788237e-06,-1.5420639110564413e-06,-1.2775268177936261e-06,-1.0237973394416028e-06,-7.8626108109294170e-07,-5.7018525728223524e-07,-3.8080362349649893e-07,-2.2344173179881441e-07,-1.0316268001111152e-07,-2.5380041287010427e-08,-1.8281596455934569e-06,-1.5864181124265440e-06,-1.2881494530763756e-06,-1.0440180621767421e-06,-7.6387832939115649e-07,-5.5600272727015914e-07,-3.6670618393684052e-07,-2.2917174253825754e-07,-1.1520394336936310e-07,2.4357747240299066e-09,ok,1,3.2815972161870377e-12,2.97895041967422e-12,3.0033753262159735e-12,3.028244321967577e-12,3.0608848788915566e-12,3.0888624991121105e-12,3.1381564014054675e-12,3.1861180360692742e-12,3.2254199311410048e-12,3.248068480843358e-12,3.2815972161870377e-12
878,9.9571099559616205e-01,2.2750126049888458e+11,1.0995710995596162e+00,-1.7225336837529444e-06,-1.4658735512148551e-06,-1.2144067179992955e-06,-9.7321351659361187e-07,-7.4741345988302724e-07,-5.4201351964055212e-07,-3.6198886173766815e-07,-2.1240191313274981e-07,-9.8065613893421539e-08,-2.4126063118782227e-08,-1.7763734141458520e-06,-1.4725652923536877e-06,-1.1525250328150841e-06,-9.9024288806768259e-07,-8.0720156272668230e-07,-5.1850987141691884e-07,-3.4411832449546361e-07,-1.8934536334431519e-07,-1.3620219272915807e-07,-2.2154013806399088e-08,ok,1,-6.336375868443156e-12,-5.879297049204979e-12,-5.922928814072748e-12,-5.9756644077424426e-12,-6.0285110237146e-12,-6.092459869933009e-12,-6.133871188751527e-12,-6.169509347841995e-12,-6.209588399030963e-12,-6.268763286243484e-12,-6.336375868443156e-12
879,5.0859633664833759e-01,2.1742285820525409e+11,1.0508596336648337e+00,-1.8023798764417545e-06,-1.5338225400397196e-06,-1.2706992327539459e-06,-1.0183257804096145e-06,-7.8205900539489454e-07,-5.6713797226375434e-07,-3.7876846534035238e-07,-2.2224757492939754e-07,-1.0261133974887869e-07,-2.5244400776146480e-08,-1.8821334861244690e-06,-1.5156145873082173e-06,-1.2825947137527982e-06,-1.0216234978379393e-06,-8.2863136176344460e-07,-4.6414921069038043e-07,-3.7281603380830431e-07,-2.4608149941300027e-07,-6.6617713561097639e-08,-4.9109786932749266e-08,ok,1,-8.532063944244328e-13,-7.320810624378282e-13,-7.567280135845067e-13,-7.882583474838611e-13,-8.096856518591267e-13,-8.290035324876044e-13,-8.216760605250784e-13,-8.122391648157645e-13,-8.120171202108395e-13,-8.327782907713299e-13,-8.532063944244328e-13
880,-1.8635942938022891e+00,1.6834223406123065e+11,8.1364057061977113e-01,-2.3278685024795067e-06,-1.9810125634561883e-06,-1.6411749591283496e-06,-1.3152213584178582e-06,-1.0100703794660851e-06,-7.3248854997180222e-07,-4.8919941446484671e-07,-2.8704444395602261e-07,-1.3252794758798748e-07,-3.2604472674649021e-08,-2.4060224089824954e-06,-1.9126258913483988e-06,-1.6182408535965754e-06,-1.3987166115426382e-06,-9.8519611663280857e-07,-7.9245946248851709e-07,-5.3003567155919402e-07,-2.5887339933243225e-07,-1.3445503483472335e-07,-6.3360802153574436e-08,ok,1,9.798828415341632e-13,7.291944825738028e-13,7.471800955727304e-13,7.642775301519578e-13,7.913669719528116e-13,8.149037000748649e-13,8.568701304056958e-13,9.00612917575927e-13,9.381384558082573e-13,9.552358903874847e-13,9.798828415341632e-13
881,-2.4045034824114886e-01,2.0192508229489062e+11,9.7595496517588509e-01,-1.9407127626408421e-06,-1.6515436162979849e-06,-1.3682255615015474e-06,-1.0964824143891377e-06,-8.4208213415282565e-07,-6.1066588422164020e-07,-4.0783899353290366e-07,-2.3930510475017215e-07,-1.1048677320758993e-07,-2.7181911766687756e-08,-1.9339883335389590e-06,-1.6360611993507526e-06,-1.3122533939593348e-06,-1.0754451270094300e-06,-8.3978257822910198e-07,-5.4607333718251834e-07,-4.4477564294684335e-07,-2.2679080537931233e-07,-1.4109048865555546e-07,-5.7636596929244415e-08,ok,1,-2.2978285940666865e-12,-2.26929586233382e-12,-2.2762902673889585e-12,-2.2847279623761096e-12,-2.2881696537524476e-12,-2.2978285940666865e-12,-2.2875035199376725e-12,-2.271849375290458e-12,-2.261746345766369e-12,-2.2711832414756827e-12,-2.2782886688332837e-12
882,-5.5278839348053554e-01,1.9546280813888773e+11,9.4472116065194645e-01,-2.0048754442893765e-06,-1.7061459610247416e-06,-1.4134610145867121e-06,-1.1327336584898716e-06,-8.6992254873446606e-07,-6.3085535351220390e-07,-4.2132272178461111e-07,-2.4721686662891818e-07,-1.1413962065220499e-07,-2.8080583834431242e-08,-2.0102530225558269e-06,-1.6457676052249291e-06,-1.4106430052711904e-06,-1.1744109275486477e-06,-8.5170228054554866e-07,-6.1429744899893501e-07,-4.1538090375499620e-07,-2.2324891040369437e-07,-8.9330190437989310e-08,3.6243348273335733e-08,ok,1,4.3725023601837165e-12,4.123146268852906e-12,4.156897048801511e-12,4.183986490602365e-12,4.211964110822919e-12,4.234168571315422e-12,4.275246823226553e-12,4.3152148521130584e-12,4.345857007592713e-12,4.356293104024189e-12,4.3725023601837165e-12
883,-1.6293421536076225e-01,2.0352889108418582e+11,9.8370657846392373e-01,-1.9254199353219676e-06,-1.6385294434538731e-06,-1.3574439364984061e-06,-1.0878421268903319e-06,-8.3544652227134877e-07,-6.0585383367141392e-07,-4.0462522000476426e-07,-2.3741937919916780e-07,-1.0961613682269217e-07,-2.6967718151394655e-08,-1.9824369579002109e-06,-1.6300804888877047e-06,-1.3475420712585357e-06,-1.0752605495195561e-06,-8.0683646130564407e-07,-5.6025992704598559e-07,-2.9184159244874996e-07,-1.9610187446800496e-07,-6.9082805036331484e-08,-6.9527949521958152e-08,ok,1,-1.6693313398263854e-12,-1.0742517986273015e-12,-1.1276535261117715e-12,-1.2001510896197942e-12,-1.2745360322696797e-12,-1.3525847109008282e-12,-1.4052092822680606e-12,-1.4528378500244798e-12,-1.506461622113875e-12,-1.5804024755539103e-12,-1.6693313398263854e-12
884,7.2260258198992711e-01,2.2185064742137158e+11,1.0722602581989926e+00,-1.7664072152225975e-06,-1.5032098599247374e-06,-1.2453380790877098e-06,-9.9800160303262772e-07,-7.6645034041682539e-07,-5.5581879232418537e-07,-3.7120884382970386e-07,-2.1781186366547538e-07,-1.0056337915504300e-07,-2.4740562329721692e-08,-1.7035268692864462e-06,-1.4529313308522537e-06,-1.1836623135255898e-06,-1.0664748195356551e-06,-7.7849532973446072e-07,-6.4551380402257861e-07,-3.6331498873684479e-07,-1.5456880999540028e-07,-1.2586797777578935e-07,6.7069938167020237e-09,ok,1,-2.8843594179761567e-12,-2.4767965456362617e-12,-2.514988217683367e-12,-2.5643931422791866e-12,-2.612687843850381e-12,-2.668865128896414e-12,-2.704836354894269e-12,-2.7372548672133235e-12,-2.7730040486062535e-12,-2.8252955530660984e-12,-2.8843594179761567e-12
885,-4.5086744813204149e-01,1.9757155249814807e+11,9.5491325518679593e-01,-1.9834767675383401e-06,-1.6879357195783880e-06,-1.3983746931705683e-06,-1.1206436299183956e-06,-8.6063758718111210e-07,-6.2412203258419224e-07,-4.1682580964100880e-07,-2.4457824195435012e-07,-1.1292137198046888e-07,-2.7780870783320949e-08,-1.9856623419389826e-06,-1.6473066621124950e-06,-1.3718284650197386e-06,-1.0706667179518715e-06,-8.7419376020664550e-07,-5.7778298750771368e-07,-4.8417059125537715e-07,-1.9317665289935043e-07,-1.7067752379630587e-07,1.6935736928689255e-08,ok,1,-4.048761326203021e-12,-3.3879565819461277e-12,-3.4487968036955863e-12,-3.5235148132528593e-12,-3.595568287551032e-12,-3.6731728769723304e-12,-3.732902875697164e-12,-3.793299008236772e-12,-3.8611336350413694e-12,-3.9475089863572066e-12,-4.048761326203021e-12
886,-1.0543722853044657e+00,1.8508503741705060e+11,8.9456277146955343e-01,-2.1172893810145422e-06,-1.8018100506083055e-06,-1.4927141759287686e-06,-1.1962463570838681e-06,-9.1869935361153923e-07,-6.6622759271748053e-07,-4.4494640669843770e-07,-2.6107838669572965e-07,-1.2053946166492398e-07,-2.9655070161419508e-08,-2.1477093277280573e-06,-1.7930069939387625e-06,-1.4828344733456886e-06,-1.2423913199033790e-06,-8.2928390955605290e-07,-6.7778190178637150e-07,-4.3049216451058908e-07,-3.0737230894474745e-07,-1.1942862100444796e-07,-1.1896459864378075e-08,ok,1,-3.2718272535703363e-13,-2.1793677973391823e-13,-2.2470914018413168e-13,-2.3925306180672123e-13,-2.5013324744804777e-13,-2.65898414397725e-13,-2.632338791386246e-13,-2.6068036618198676e-13,-2.6689761511988763e-13,-2.9543034685275416e-13,-3.2718272535703363e-13
887,-9.2318769372327036e-01,1.8779924661686554e+11,9.0768123062767303e-01,-2.0866887986317918e-06,-1.7757690014317815e-06,-1.4711404016849584e-06,-1.1789573480665888e-06,-9.0542165264735300e-07,-6.5659879444362531e-07,-4.3851572259043615e-07,-2.5730509488574898e-07,-1.1879733904329144e-07,-2.9226473850625983e-08,-2.1115477927176522e-06,-1.7379094529701095e-06,-1.5110099389281853e-06,-1.1458098438787945e-06,-9.1041128579033252e-07,-6.4439992962443839e-07,-4.2088568824378861e-07,-2.0028824414569338e-07,-1.2262437705657909e-07,-4.1208132363544718e-08,ok,1,-3.3349989436715077e-12,-2.5087709687454662e-12,-2.5751623056180506e-12,-2.6638691252856006e-12,-2.7573499039590388e-12,-2.8637092697181288e-12,-2.951194844058591e-12,-3.0322411248562275e-12,-3.1138425171661765e-12,-3.2139846339873657e-12,-3.3349989436715077e-12
888,-7.5157897136717522e-01,1.9134983108241315e+11,9.2484210286328250e-01,-2.0479693245145901e-06,-1.7428187877085392e-06,-1.4438427122821640e-06,-1.1570812501294737e-06,-8.8862113583469439e-07,-6.4441530065052421e-07,-4.3037886088806096e-07,-2.5253068004829255e-07,-1.1659299956673220e-07,-2.8684163134004824e-08,-2.1107091670986568e-06,-1.6985771881126598e-06,-1.4414289582498719e-06,-1.1992650940309573e-06,-8.7637623344745517e-07,-6.2772134857563563e-07,-3.6043649326728559e-07,-2.0875518209902529e-07,-5.2223182532534010e-08,-3.6475420857719481e-08,ok,1,-2.1505019986989282e-13,-1.411093464298574e-13,-1.3777867735598193e-13,-1.4055423491754482e-13,-1.4166445794216997e-13,-1.546540673302843e-13,-1.509903313490213e-13,-1.4788170688007085e-13,-1.5576429035490946e-13,-1.8418599978531347e-13,-2.1505019986989282e-13
889,-1.9056125621201014e+00,1.6747287608973511e+11,8.0943874378798986e-01,-2.3399525550575233e-06,-1.9912960738646016e-06,-1.6496943598053924e-06,-1.3220487217462511e-06,-1.0153136926344386e-06,-7.3629092546743731e-07,-4.9173886694655090e-07,-2.8853450241482706e-07,-1.3321590512728194e-07,-3.2773723713388950e-08,-2.3432966931540421e-06,-1.9983634940526106e-06,-1.6743436170790074e-06,-1.3668443946830754e-06,-1.0370361925631752e-06,-6.8350591248494018e-07,-4.7069254667028302e-07,-3.1723892528237709e-07,-1.3610145780711167e-07,-1.9775981233937773e-08,ok,1,3.318456620604593e-12,2.8625990466935036e-12,2.9130031720114857e-12,2.965183654168868e-12,3.021582983819826e-12,3.0673241724343825e-12,3.127054171159216e-12,3.1865621252791243e-12,3.2382985182266566e-12,3.2724933873851114e-12,3.318456620604593e-12
890,1.5180466706395950e+00,2.3830838561553320e+11,1.1518046670639595e+00,-1.6444179389515580e-06,-1.3993971709166076e-06,-1.1593341895704313e-06,-9.2907893773669469e-07,-7.1351876183222925e-07,-5.1743357082544189e-07,-3.4557291015947800e-07,-2.0276962913273616e-07,-9.3618404215673297e-08,-2.3031962372068955e-08,-1.5573801677166200e-06,-1.4296821062477899e-06,-1.1405461505832839e-06,-9.6648957071822597e-07,-7.1739771009557725e-07,-5.3466095422472702e-07,-3.2617501774454620e-07,-1.6289996157874201e-07,-9.0342215440024459e-08,-6.5450340637772223e-08,ok,1,2.2517543385447425e-12,2.2517543385447425e-12,2.249533892495492e-12,2.2364332608049153e-12,2.2248869413488137e-12,2.2084556405843614e-12,2.212452443473012e-12,2.220446049250313e-12,2.2251089859537387e-12,2.211786309658237e-12,2.199795900992285e-12
891,-4.8328256669022102e-01,1.9690088369517932e+11,9.5167174333097782e-01,-1.9902327351447536e-06,-1.6936850377605511e-06,-1.4031377306227230e-06,-1.1244606809606240e-06,-8.6356902542921092e-07,-6.2624786955099910e-07,-4.1824556999013768e-07,-2.4541130574782320e-07,-1.1330599616354173e-07,-2.7875495871053053e-08,-1.9967842144942422e-06,-1.6902791145027367e-06,-1.4057650395179724e-06,-1.1688188540551085e-06,-8.9858635361295762e-07,-6.1712428189933647e-07,-4.3605783770302331e-07,-1.7541718148036653e-07,-1.2801473447946659e-07,-3.4489270792518210e-08,ok,1,3.3308911184803947e-12,3.036237927744878e-12,3.0726532429525832e-12,3.107292201320888e-12,3.1452618287630685e-12,3.171241047539297e-12,3.212985433265203e-12,3.254951863596034e-12,3.290479000384039e-12,3.3069103011484913e-12,3.3308911184803947e-12
